postID,userID,activityID,page,user_activity_timestamp,recommendationID,nearPlaceID,placeID,eventID,engagementType,engagement_timestamp
306,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec80,,,,,
393,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec60,np366,place108,,,
446,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec57,,,,,
492,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec26,np146,place54,,,
492,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec26,np56,place159,,,
339,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec65,,,,,
245,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec47,np175,place163,,,
138,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec3,np52,place157,,,
138,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec3,np89,place30,,,
484,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec58,,,,,
383,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec93,np342,place64,,,
383,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec93,np7,place23,,,
415,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec96,np397,place151,,,
415,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec96,np154,place84,,,
391,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec80,np250,place50,,,
391,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec80,np364,place181,,,
391,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec80,np356,place134,,,
391,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec80,np380,place176,,,
391,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec80,np249,place162,,,
267,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec86,np107,place48,,,
379,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec60,np91,place41,,,
379,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec60,np121,place182,,,
203,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec12,np239,place147,,,
387,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec44,,,,,
172,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec78,np294,place84,,,
500,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec91,np150,place103,,,
486,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec81,np140,place142,,,
486,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec81,np368,place124,,,
500,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec90,np150,place103,,,
276,user9,Profile Update,Settings,2024-05-28T04:44:00.000+02:00,rec76,np269,place56,,,
431,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec23,,,,,
356,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec69,np270,place191,,,
356,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec69,np6,place182,,,
365,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec98,np133,place129,,,
365,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec98,np7,place72,,,
365,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec98,np181,place182,,,
365,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec98,np62,place90,,,
487,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec99,,,,,
480,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec54,np365,place63,,,
125,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec90,np75,place152,event492,Like,2024-05-29T02:40:46.000+02:00
125,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec90,np197,place93,event492,Like,2024-05-29T02:40:46.000+02:00
125,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec90,np224,place96,event492,Like,2024-05-29T02:40:46.000+02:00
276,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec24,np269,place56,,,
320,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec54,np392,place187,,,
263,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec94,np84,place111,,,
450,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec64,np295,place99,,,
366,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec26,np95,place54,,,
366,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec26,np182,place6,,,
203,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec75,np239,place147,,,
404,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec53,np143,place92,,,
404,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec53,np162,place63,,,
441,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec40,np226,place99,,,
441,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec40,np109,place9,,,
233,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec55,np239,place171,,,
248,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec53,,,,,
299,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec44,np224,place117,,,
105,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec83,np280,place191,,,
191,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec37,,,,,
217,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec24,np322,place186,,,
217,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec24,np167,place113,,,
476,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec81,np163,place130,,,
476,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec81,np142,place115,,,
171,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec28,,,,,
315,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec72,np67,place16,,,
315,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec72,np286,place180,,,
160,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec43,np235,place94,,,
436,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec6,np348,place18,,,
436,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec6,np78,place135,,,
436,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec6,np397,place103,,,
436,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec6,np80,place67,,,
431,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec45,,,,,
141,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec86,np93,place29,,,
141,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec86,np285,place145,,,
352,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec12,,,,,
199,user7,Login,Home,2024-05-28T05:14:00.000+02:00,rec74,,,,,
186,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec37,,,,,
356,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec10,np270,place191,,,
356,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec10,np6,place182,,,
396,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec18,np346,place145,,,
396,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec18,np55,place22,,,
224,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec97,np81,place179,,,
224,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec97,np351,place78,,,
224,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec97,np288,place23,,,
199,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec90,,,event228,Like,2024-05-02T12:14:41.000+02:00
283,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec9,,,,,
467,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec68,np89,place111,,,
368,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec78,np385,place43,,,
368,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec78,np76,place5,,,
494,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec69,np14,place13,,,
494,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec69,np90,place12,,,
344,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec64,,,,,
310,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec28,np355,place56,,,
289,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec3,np365,place175,,,
289,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec3,np397,place107,,,
289,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec3,np149,place23,,,
125,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec2,np75,place152,,,
125,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec2,np197,place93,,,
125,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec2,np224,place96,,,
319,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec99,np109,place77,,,
319,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec99,np238,place3,,,
319,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec99,np331,place47,,,
319,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec99,np165,place86,,,
183,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec36,np220,place8,event4,Save,2024-05-30T00:04:52.000+02:00
144,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec83,,,event334,Save,2024-05-22T22:26:20.000+02:00
375,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec95,np194,place60,,,
375,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec95,np55,place27,,,
221,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec88,np397,place46,,,
221,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec88,np152,place117,,,
221,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec88,np231,place164,,,
419,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec72,np2,place42,,,
419,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec72,np287,place132,,,
161,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec46,np54,place187,,,
161,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec46,np336,place155,,,
286,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec50,np214,place196,,,
389,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec23,np243,place98,,,
389,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec23,np1,place190,,,
389,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec23,np392,place37,,,
389,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec23,np315,place173,,,
397,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec70,np169,place108,,,
142,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec18,np308,place83,,,
399,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec82,,,,,
101,user2,Share,Profile Page,2024-05-28T05:50:00.000+02:00,rec92,,,,,
111,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec70,np381,place97,event112,Like,2024-05-03T20:40:38.000+02:00
462,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec57,np349,place73,,,
485,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec95,np153,place125,,,
485,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec95,np255,place12,,,
445,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec22,,,,,
337,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec56,,,,,
499,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec58,,,,,
429,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec15,np5,place125,,,
454,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec75,np77,place6,,,
454,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec75,np357,place124,,,
497,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec52,np300,place160,,,
155,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec13,np25,place160,event333,Save,2024-05-07T09:24:40.000+02:00
260,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec93,np179,place195,,,
213,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec53,,,,,
231,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec84,np85,place176,,,
231,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec84,np313,place106,,,
192,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec32,np276,place191,,,
250,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec55,np25,place188,,,
422,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec80,np46,place20,,,
422,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec80,np385,place26,,,
358,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec74,np335,place27,,,
358,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec74,np309,place94,,,
179,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec50,,,,,
392,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec25,np137,place103,,,
103,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec74,,,,,
224,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec9,np81,place179,,,
224,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec9,np351,place78,,,
224,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec9,np288,place23,,,
441,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec64,np226,place99,,,
441,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec64,np109,place9,,,
229,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec71,np276,place158,,,
286,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec76,np214,place196,,,
238,user14,Login,Home,2024-05-28T07:04:00.000+02:00,rec77,np226,place34,,,
485,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec29,np153,place125,,,
485,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec29,np255,place12,,,
355,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec86,,,,,
254,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec2,np373,place2,,,
254,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec2,np71,place165,,,
184,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec8,np17,place95,,,
383,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec33,np342,place64,,,
383,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec33,np7,place23,,,
103,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec76,,,,,
176,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec18,np115,place104,,,
185,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec89,np350,place52,event102,Save,2024-05-01T16:37:14.000+02:00
148,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec8,np34,place124,,,
148,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec8,np342,place139,,,
148,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec8,np209,place188,,,
148,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec8,np181,place196,,,
356,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec9,np270,place191,,,
356,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec9,np6,place182,,,
290,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec90,,,,,
363,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec95,np377,place112,,,
197,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec32,np221,place94,,,
197,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec32,np311,place70,,,
197,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec32,np296,place126,,,
463,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec2,np54,place38,,,
463,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec2,np215,place17,,,
463,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec2,np351,place96,,,
114,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec84,np79,place184,,,
114,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec84,np356,place58,,,
453,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec30,np362,place61,,,
493,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec65,np295,place62,,,
299,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec11,np224,place117,,,
270,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec99,,,,,
198,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec78,,,,,
363,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec51,np377,place112,,,
309,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec1,np287,place114,,,
349,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec75,np193,place107,,,
290,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec82,,,,,
434,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec14,np292,place109,,,
434,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec14,np238,place171,,,
434,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec14,np206,place170,,,
434,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec14,np68,place102,,,
434,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec14,np205,place29,,,
254,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec23,np373,place2,,,
254,user1,Search,Dashboard,2024-05-28T07:20:00.000+02:00,rec23,np71,place165,,,
153,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec91,np273,place32,,,
312,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec21,np361,place11,,,
312,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec21,np22,place192,,,
362,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec41,np261,place15,,,
362,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec41,np91,place197,,,
265,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec24,np297,place29,,,
265,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec24,np161,place127,,,
189,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec68,,,,,
493,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec73,np295,place62,,,
148,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec28,np34,place124,,,
148,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec28,np342,place139,,,
148,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec28,np209,place188,,,
148,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec28,np181,place196,,,
190,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec93,,,event111,Share,2024-05-14T06:41:46.000+02:00
190,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec93,,,event272,Share,2024-05-11T12:43:36.000+02:00
379,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec15,np91,place41,,,
379,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec15,np121,place182,,,
117,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec16,,,,,
116,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec88,,,event184,Share,2024-05-29T04:53:48.000+02:00
432,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec34,np342,place53,,,
432,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec34,np390,place193,,,
428,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec46,np305,place16,,,
428,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec46,np27,place7,,,
394,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec27,,,,,
349,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec76,np193,place107,,,
260,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec87,np179,place195,,,
463,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec76,np54,place38,,,
463,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec76,np215,place17,,,
463,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec76,np351,place96,,,
264,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec51,,,,,
419,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec19,np2,place42,,,
419,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec19,np287,place132,,,
409,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec95,,,,,
341,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec93,np167,place145,,,
341,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec93,np235,place186,,,
341,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec93,np176,place19,,,
167,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec73,np312,place182,,,
107,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec93,np176,place197,,,
371,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec20,np71,place44,,,
384,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec11,np228,place39,,,
451,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec80,np325,place62,,,
240,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec47,np196,place132,,,
240,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec47,np48,place74,,,
240,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec47,np190,place44,,,
244,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec40,,,,,
313,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec36,np342,place36,,,
207,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec72,np210,place25,,,
207,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec72,np305,place40,,,
403,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec30,np387,place32,,,
403,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec30,np58,place14,,,
251,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec7,np336,place92,,,
251,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec7,np18,place118,,,
251,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec7,np131,place81,,,
428,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec67,np305,place16,,,
428,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec67,np27,place7,,,
221,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec41,np397,place46,,,
221,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec41,np152,place117,,,
221,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec41,np231,place164,,,
128,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec35,,,,,
396,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec80,np346,place145,,,
396,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec80,np55,place22,,,
104,user10,Logout,Home,2024-05-28T10:07:00.000+02:00,rec54,np89,place179,,,
230,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec40,np109,place101,,,
380,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec15,,,,,
475,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec64,np48,place155,,,
298,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec25,np185,place159,,,
481,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec5,np11,place56,,,
455,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec76,np11,place50,,,
455,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec76,np349,place179,,,
450,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec88,np295,place99,,,
484,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec27,,,,,
364,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec79,,,,,
373,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec10,np65,place54,,,
213,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec67,,,,,
138,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec70,np52,place157,,,
138,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec70,np89,place30,,,
215,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec54,np104,place119,,,
432,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec47,np342,place53,,,
432,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec47,np390,place193,,,
421,user12,Login,Home,2024-05-28T11:49:00.000+02:00,rec40,np377,place91,,,
381,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec30,np14,place137,,,
381,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec30,np166,place161,,,
381,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec30,np162,place147,,,
389,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec48,np243,place98,,,
389,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec48,np1,place190,,,
389,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec48,np392,place37,,,
389,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec48,np315,place173,,,
125,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec13,np75,place152,,,
125,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec13,np197,place93,,,
125,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec13,np224,place96,,,
290,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec23,,,,,
299,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec23,np224,place117,,,
117,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec26,,,,,
406,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec37,np207,place164,,,
244,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec5,,,,,
476,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec85,np163,place130,,,
476,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec85,np142,place115,,,
395,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec69,np323,place46,,,
383,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec6,np342,place64,,,
383,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec6,np7,place23,,,
160,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec7,np235,place94,,,
259,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec12,np389,place45,,,
259,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec12,np261,place87,,,
441,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec58,np226,place99,,,
441,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec58,np109,place9,,,
279,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec9,,,,,
382,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec23,np392,place73,,,
388,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec49,np169,place96,,,
312,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec61,np361,place11,,,
312,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec61,np22,place192,,,
146,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec79,np81,place194,,,
146,user18,Search,Dashboard,2024-05-28T11:50:00.000+02:00,rec79,np332,place19,,,
